data_evento,message_id,remetente_estimado,assunto,etapa,detalhe_smtp,tamanho_bytes,anexos,status_final
2026-05-18 20:40:33,<509b430e05eda9a2c695566b572ddac8@anonymousemail.se>,anonymousemail.se (estimado),Teste,PROCESSADO,,4593,0,Entregue (caixa de entrada)
2026-05-18 20:40:33,<509b430e05eda9a2c695566b572ddac8@anonymousemail.se>,anonymousemail.se (estimado),Teste,ENTREGUE (caixa de entrada),,4593,0,Entregue (caixa de entrada)
2026-05-18 21:23:40,<002c01dce6f3$035ee14d$206845a8$@beng.eng.br>,beng.eng.br (estimado),"LE este email, ou algo terrivel acontecerá.",RECEBIDO (SMTP),"550-5.7.1 [138.36.118.134] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",11194,0,Rejeitado (definitivo)
2026-05-18 21:23:44,<002c01dce6f3$035ee14d$206845a8$@beng.eng.br>,beng.eng.br (estimado),"LE este email, ou algo terrivel acontecerá.",REJEITADO,,11362,0,Rejeitado (definitivo)
2026-05-20 04:04:14,<6a0d32be.42f5396e.39d00.d546SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,RECEBIDO (SMTP),"550-5.7.1 [103.181.34.143] Messages missing a valid Message-ID header are not 550-5.7.1 accepted. For more information, go to 550-5.7.1 https://support.google.com/mail/?p=RfcMessageNonCompliant and review 550 5.7.1 RFC 5322 specifications.",4683,0,Rejeitado (definitivo)
2026-05-20 04:04:14,<6a0d32be.42f5396e.39d00.d546SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,REJEITADO,,4851,0,Rejeitado (definitivo)
2026-05-20 18:36:42,<20260520183642.2DD84247A3@relatorios02b.maringacidade.sbs>,relatorios02b.maringacidade.sbs (estimado),Currículo - Renata Cardoso,RECEBIDO (SMTP),"550-5.7.1 [188.34.159.239 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5935,0,Rejeitado (definitivo)
2026-05-20 18:36:42,<20260520183642.2DD84247A3@relatorios02b.maringacidade.sbs>,relatorios02b.maringacidade.sbs (estimado),Currículo - Renata Cardoso,REJEITADO,,6104,0,Rejeitado (definitivo)
2026-05-20 18:37:26,<20260520183642.2DD84247A3@relatorios02b.maringacidade.sbs>,relatorios02b.maringacidade.sbs (estimado),Currículo - Renata Cardoso,RECEBIDO (SMTP),"550-5.7.1 [188.34.159.239 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5935,0,Rejeitado (definitivo)
2026-05-20 18:37:26,<20260520183642.2DD84247A3@relatorios02b.maringacidade.sbs>,relatorios02b.maringacidade.sbs (estimado),Currículo - Renata Cardoso,REJEITADO,,6100,0,Rejeitado (definitivo)
2026-05-20 19:00:31,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:00:31,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:00:34,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:00:34,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:13,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:13,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:14,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:14,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:28,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:28,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:28,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:28,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:45,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:01:45,<20260520190030.391412330D@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:02:00,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 19:02:00,<20260520190033.790E622A40@relatorios18r.varzeagrandecidade.sbs>,relatorios18r.varzeagrandecidade.sbs (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (temporário)
2026-05-20 20:17:38,<6a0e16e2.a5f1a91c.3af7db.732cSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,RECEBIDO (SMTP),"550-5.7.1 [2409:8a6a:a28:9720:2409:8a6a:0:3] Messages missing a valid Message-ID 550-5.7.1 header are not accepted. For more information, go to 550-5.7.1 https://support.google.com/mail/?p=RfcMessageNonCompliant and review 550 5.7.1 RFC 5322 specifications.",4400,0,Rejeitado (definitivo)
2026-05-20 20:17:38,<6a0e16e2.a5f1a91c.3af7db.732cSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,REJEITADO,,4566,0,Rejeitado (definitivo)
2026-05-20 20:27:11,<6a0e1920.c4433682.270fcb.c0cbSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,RECEBIDO (SMTP),"550-5.7.1 [117.188.5.224] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",4309,0,Rejeitado (definitivo)
2026-05-20 20:27:12,<6a0e1920.c4433682.270fcb.c0cbSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,REJEITADO,,4478,0,Rejeitado (definitivo)
2026-05-20 20:29:22,<6a0e19a2.f91b5ae3.96770.a30eSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,RECEBIDO (SMTP),"550-5.7.1 [2409:8a6a:a28:9720:2409:8a6a:0:3] Messages missing a valid Message-ID 550-5.7.1 header are not accepted. For more information, go to 550-5.7.1 https://support.google.com/mail/?p=RfcMessageNonCompliant and review 550 5.7.1 RFC 5322 specifications.",4373,0,Rejeitado (definitivo)
2026-05-20 20:29:22,<6a0e19a2.f91b5ae3.96770.a30eSMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,REJEITADO,,4542,0,Rejeitado (definitivo)
2026-05-20 20:29:48,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9649,0,Rejeitado (definitivo)
2026-05-20 20:29:48,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,REJEITADO,,9814,0,Rejeitado (definitivo)
2026-05-20 20:29:50,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9657,0,Rejeitado (definitivo)
2026-05-20 20:29:50,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,REJEITADO,,9826,0,Rejeitado (definitivo)
2026-05-20 20:30:54,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9657,0,Rejeitado (definitivo)
2026-05-20 20:30:54,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,REJEITADO,,9823,0,Rejeitado (definitivo)
2026-05-20 20:30:55,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9649,0,Rejeitado (definitivo)
2026-05-20 20:30:55,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,REJEITADO,,9815,0,Rejeitado (definitivo)
2026-05-20 20:31:08,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9658,0,Rejeitado (definitivo)
2026-05-20 20:31:08,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,REJEITADO,,9824,0,Rejeitado (definitivo)
2026-05-20 20:31:09,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9649,0,Rejeitado (definitivo)
2026-05-20 20:31:10,<20260520202946.6A94C428A7@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_9CKC153O5A5.DIGITAL.PIDKFUDM40WZWK0MNGV4Z1Y.WWUSWKN.pdf,REJEITADO,,9816,0,Rejeitado (definitivo)
2026-05-20 20:31:38,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,RECEBIDO (SMTP),"550-5.7.1 [5.223.58.66 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9658,0,Rejeitado (definitivo)
2026-05-20 20:31:39,<20260520202948.27B3C42B2B@relatorios17q.sorocabacidade.sbs>,relatorios17q.sorocabacidade.sbs (estimado),Conclua com Docusing: DOCUMENTO_2C08952MD.DIGITAL.YMQPRHIGP0MWERPXBF.KWMMRXHD.pdf,REJEITADO,,9826,0,Rejeitado (definitivo)
2026-05-20 20:36:49,<6a0e1b61.19fb0724.3c4213.8665SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,RECEBIDO (SMTP),"550-5.7.1 [2409:8a6a:a28:9720:2409:8a6a:0:3] Messages missing a valid Message-ID 550-5.7.1 header are not accepted. For more information, go to 550-5.7.1 https://support.google.com/mail/?p=RfcMessageNonCompliant and review 550 5.7.1 RFC 5322 specifications.",4382,0,Rejeitado (definitivo)
2026-05-20 20:36:49,<6a0e1b61.19fb0724.3c4213.8665SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para até 200 MILHÕES DE EMAILS - Boom de vendas,REJEITADO,,4549,0,Rejeitado (definitivo)
2026-05-20 20:44:53,<20260520204448.25E1845862@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Reclamação registrada nesta data: veja os detalhes,RECEBIDO (SMTP),"550-5.7.1 [178.105.201.37 18] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending IP 550-5.7.1 address. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9215,0,Rejeitado (definitivo)
2026-05-20 20:44:53,<20260520204448.25E1845862@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Reclamação registrada nesta data: veja os detalhes,REJEITADO,,9381,0,Rejeitado (definitivo)
2026-05-20 20:44:54,<20260520204452.C10D246169@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Mensagem de notificação: reclamação registrada,RECEBIDO (SMTP),"550-5.7.1 [178.105.201.37 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9152,0,Rejeitado (definitivo)
2026-05-20 20:44:54,<20260520204452.C10D246169@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Mensagem de notificação: reclamação registrada,REJEITADO,,9320,0,Rejeitado (definitivo)
2026-05-20 20:45:45,<20260520204452.C10D246169@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Mensagem de notificação: reclamação registrada,RECEBIDO (SMTP),"550-5.7.1 [178.105.201.37 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9152,0,Rejeitado (definitivo)
2026-05-20 20:45:45,<20260520204452.C10D246169@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Mensagem de notificação: reclamação registrada,REJEITADO,,9318,0,Rejeitado (definitivo)
2026-05-20 20:45:47,<20260520204448.25E1845862@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Reclamação registrada nesta data: veja os detalhes,RECEBIDO (SMTP),"550-5.7.1 [178.105.201.37 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9215,0,Rejeitado (definitivo)
2026-05-20 20:45:47,<20260520204448.25E1845862@relatorios06f.osascocidade.sbs>,relatorios06f.osascocidade.sbs (estimado),Reclamação registrada nesta data: veja os detalhes,REJEITADO,,9379,0,Rejeitado (definitivo)
2026-05-21 10:38:53,<6a0ee0bd.caea467e.265e03.ceffSMTPIN_ADDED_MISSING@mx.google.com>,,Consulte CPF e CNPJ com rapidez e segurança,RECEBIDO (SMTP),"550-5.7.1 [58.75.21.151] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",3245,0,Rejeitado (definitivo)
2026-05-21 10:38:53,<6a0ee0bd.caea467e.265e03.ceffSMTPIN_ADDED_MISSING@mx.google.com>,,Consulte CPF e CNPJ com rapidez e segurança,REJEITADO,,3411,0,Rejeitado (definitivo)
2026-05-21 11:06:42,<wpwXBnXySF2TI-XhS2p1iw@geopod-ismtpd-45>,geopod-ismtpd-45 (estimado),Expansão Carteira PJ - Beng Engenharia,RECEBIDO (SMTP),250 2.0.0 OK,5124,0,Entregue (caixa de SPAM)
2026-05-21 11:06:43,<wpwXBnXySF2TI-XhS2p1iw@geopod-ismtpd-45>,geopod-ismtpd-45 (estimado),Expansão Carteira PJ - Beng Engenharia,PROCESSADO,,5291,0,Entregue (caixa de SPAM)
2026-05-21 11:06:43,<wpwXBnXySF2TI-XhS2p1iw@geopod-ismtpd-45>,geopod-ismtpd-45 (estimado),Expansão Carteira PJ - Beng Engenharia,ENTREGUE (caixa de SPAM),,5291,0,Entregue (caixa de SPAM)
2026-05-21 20:28:03,<20260521202756.AE57F42BF7@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Leonardo Pimentel,RECEBIDO (SMTP),"550-5.7.1 [5.223.89.247 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5952,0,Rejeitado (definitivo)
2026-05-21 20:28:03,<20260521202756.AE57F42BF7@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Leonardo Pimentel,REJEITADO,,6119,0,Rejeitado (definitivo)
2026-05-21 20:28:26,<20260521202754.DE84C440DD@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Aline Bastos Magalhaes,RECEBIDO (SMTP),"550-5.7.1 [5.223.89.247 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5974,0,Rejeitado (definitivo)
2026-05-21 20:28:26,<20260521202754.DE84C440DD@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Aline Bastos Magalhaes,REJEITADO,,6139,0,Rejeitado (definitivo)
2026-05-21 20:28:53,<20260521202754.DE84C440DD@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Aline Bastos Magalhaes,RECEBIDO (SMTP),"550-5.7.1 [5.223.89.247 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5973,0,Rejeitado (definitivo)
2026-05-21 20:28:53,<20260521202754.DE84C440DD@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Aline Bastos Magalhaes,REJEITADO,,6138,0,Rejeitado (definitivo)
2026-05-21 20:28:57,<20260521202756.AE57F42BF7@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Leonardo Pimentel,RECEBIDO (SMTP),"550-5.7.1 [5.223.89.247 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5952,0,Rejeitado (definitivo)
2026-05-21 20:28:57,<20260521202756.AE57F42BF7@relatorios12l.venezachoroni.cfd>,relatorios12l.venezachoroni.cfd (estimado),Currículo - Leonardo Pimentel,REJEITADO,,6118,0,Rejeitado (definitivo)
